,Accident_Index,1st_Road_Number,2nd_Road_Number,Accident_Severity,Date,Day_of_Week,Did_Police_Officer_Attend_Scene_of_Accident,Junction_Control,Junction_Detail,Latitude,Local_Authority_(District),Local_Authority_(Highway),Location_Easting_OSGR,Location_Northing_OSGR,Longitude,LSOA_of_Accident_Location,Number_of_Casualties,Number_of_Vehicles,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Year,InScotland
9105,200501KF60565,0.0,0.0,Slight,26/08/2005,Friday,2.0,Give way or uncontrolled,T or staggered junction,51.549876,Newham,Newham,543300.0,185470.0,0.065391,E01003582,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:00,Urban,Fine no high winds,2005,No
9106,200501KF60566,13.0,0.0,Slight,06/09/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.51974,Newham,Newham,542720.0,182100.0,0.055667,E01003540,1,1,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,40,17:22,Urban,Fine no high winds,2005,No
9107,200501KF60568,406.0,0.0,Slight,08/08/2005,Monday,2.0,Give way or uncontrolled,Roundabout,51.508689,Newham,Newham,543780.0,180900.0,0.070445,E01003480,1,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,15:00,Urban,Fine no high winds,2005,No
9108,200501KF60569,0.0,166.0,Slight,06/09/2005,Tuesday,1.0,Auto traffic signal,Crossroads,51.522296,Newham,Newham,540410.0,182320.0,0.022482,E01003499,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,16:49,Urban,Fine no high winds,2005,No
9109,200501KF60570,118.0,0.0,Slight,09/09/2005,Friday,2.0,Give way or uncontrolled,T or staggered junction,51.549605,Newham,Newham,541880.0,185400.0,0.044897,E01003591,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:40,Urban,Fine no high winds,2005,No
9110,200501KF60571,0.0,0.0,Slight,11/09/2005,Sunday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.544714,Newham,Newham,542390.0,184870.0,0.052033,E01003529,1,1,0.0,0.0,Metropolitan Police,Dry,One way street,30,13:48,Urban,Fine no high winds,2005,No
9111,200501KF60572,0.0,0.0,Slight,27/06/2005,Monday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.511767,Newham,Newham,542980.0,181220.0,0.059055,E01003481,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,12:15,Urban,Fine no high winds,2005,No
9112,200501KF60573,118.0,165.0,Slight,04/09/2005,Sunday,1.0,Auto traffic signal,T or staggered junction,51.554313,Newham,Newham,542810.0,185950.0,0.058524,E01003576,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,15:55,Urban,Fine no high winds,2005,No
9113,200501KF60574,109.0,0.0,Slight,22/08/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.54661,Newham,Newham,541280.0,185050.0,0.036108,E01003567,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:25,Urban,Fine no high winds,2005,No
9114,200501KF60575,109.0,0.0,Slight,06/09/2005,Tuesday,2.0,Give way or uncontrolled,Crossroads,51.545255,Newham,Newham,541310.0,184900.0,0.03648,E01003561,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:10,Urban,Fine no high winds,2005,No
9115,200501KF60576,118.0,0.0,Slight,23/08/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.544276,Newham,Newham,539830.0,184750.0,0.015091,E01003553,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,21:22,Urban,Fine no high winds,2005,No
9116,200501KF60577,0.0,117.0,Slight,24/08/2005,Wednesday,1.0,Give way or uncontrolled,Crossroads,51.542323,Newham,Newham,542250.0,184600.0,0.049906,E01003529,1,1,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,18:06,Urban,Raining no high winds,2005,No
9117,200501KF60578,124.0,124.0,Slight,08/08/2005,Monday,2.0,Give way or uncontrolled,T or staggered junction,51.519604,Newham,Newham,540030.0,182010.0,0.016885,E01003508,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:53,Urban,Fine no high winds,2005,No
9118,200501KF60579,118.0,0.0,Slight,26/08/2005,Friday,2.0,Give way or uncontrolled,T or staggered junction,51.547589,Newham,Newham,541320.0,185160.0,0.036729,E01003567,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:20,Urban,Fine no high winds,2005,No
9119,200501KF60580,118.0,0.0,Slight,20/08/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.545791,Newham,Newham,540240.0,184930.0,0.021072,E01003551,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:04,Urban,Fine no high winds,2005,No
9120,200501KF60582,11.0,11.0,Slight,12/09/2005,Monday,2.0,Auto traffic signal,T or staggered junction,51.53942,Newham,Newham,538750.0,184180.0,-0.000697,E01003619,1,2,0.0,5.0,Metropolitan Police,Dry,Dual carriageway,30,18:15,Urban,Fine no high winds,2005,No
9121,200501KF60586,11.0,118.0,Slight,03/09/2005,Saturday,1.0,Auto traffic signal,T or staggered junction,51.541952,Newham,Newham,539050.0,184470.0,0.00374,E01003619,4,3,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,21:52,Urban,Fine no high winds,2005,No
9122,200501KF60587,112.0,0.0,Slight,02/09/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.514134,Newham,Newham,541070.0,181430.0,0.031633,E01003512,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,20:34,Urban,Fine no high winds,2005,No
9123,200501KF60588,11.0,0.0,Slight,23/08/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.545087,Newham,Newham,539090.0,184820.0,0.004455,E01003617,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,18:00,Urban,Fine no high winds,2005,No
9124,200501KF60589,124.0,0.0,Slight,02/09/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.53282,Newham,Newham,542520.0,183550.0,0.053372,E01003525,4,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:50,Urban,Fine no high winds,2005,No
9125,200501KF60590,112.0,112.0,Slight,30/08/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.52614,Newham,Newham,540850.0,182760.0,0.028996,E01003607,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,09:25,Urban,Fine no high winds,2005,No
9126,200501KF60591,0.0,118.0,Slight,21/08/2005,Sunday,1.0,Auto traffic signal,T or staggered junction,51.552686,Newham,Newham,542490.0,185760.0,0.053834,E01003578,3,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,15:40,Urban,Fine no high winds,2005,No
9127,200501KF60593,11.0,0.0,Slight,25/08/2005,Thursday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.537475,Newham,Newham,538620.0,183960.0,-0.002657,E01003620,1,2,0.0,1.0,Metropolitan Police,Dry,Dual carriageway,30,14:10,Urban,Fine no high winds,2005,No
9128,200501KF60594,109.0,0.0,Slight,26/08/2005,Friday,2.0,Give way or uncontrolled,Crossroads,51.543905,Newham,Newham,541320.0,184750.0,0.036564,E01003562,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:40,Urban,Fine no high winds,2005,No
9129,200501KF60595,124.0,167.0,Slight,30/08/2005,Tuesday,1.0,Auto traffic signal,More than 4 arms (not roundabout),51.530124,Newham,Newham,541450.0,183220.0,0.037824,E01003492,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,12:10,Urban,Fine no high winds,2005,No
9130,200501KF60596,165.0,0.0,Slight,31/08/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.537158,Newham,Newham,540630.0,183980.0,0.026313,E01003596,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,12:33,Urban,Fine no high winds,2005,No
9131,200501KF60597,167.0,0.0,Slight,04/09/2005,Sunday,2.0,Give way or uncontrolled,T or staggered junction,51.5438,Newham,Newham,541020.0,184730.0,0.032233,E01003571,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,16:30,Urban,Fine no high winds,2005,No
9132,200501KF60598,406.0,13.0,Slight,07/09/2005,Wednesday,1.0,Give way or uncontrolled,Roundabout,51.526178,Newham,Newham,543910.0,182850.0,0.073113,E01003535,1,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,40,06:30,Urban,Fine no high winds,2005,No
9133,200501KF60599,0.0,0.0,Slight,10/09/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.541376,Newham,Newham,541010.0,184460.0,0.031981,E01003573,1,1,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,09:03,Urban,Raining no high winds,2005,No
9134,200501KF60600,0.0,0.0,Slight,16/09/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.51179,Newham,Newham,541460.0,181180.0,0.037149,E01003515,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:10,Urban,Fine no high winds,2005,No
9135,200501KF60601,13.0,406.0,Slight,20/09/2005,Tuesday,1.0,Give way or uncontrolled,Slip road,51.526101,Newham,Newham,543860.0,182840.0,0.072388,E01003535,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,07:10,Urban,Fine no high winds,2005,No
9136,200501KF60602,161.0,0.0,Slight,28/09/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.557341,Waltham Forest,Waltham Forest,540050.0,186210.0,0.018843,E01004331,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:10,Urban,Fine no high winds,2005,No
9137,200501KF60603,1020.0,0.0,Slight,07/09/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.509883,Newham,Newham,540820.0,180950.0,0.027841,E01003515,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,15:35,Urban,Fine no high winds,2005,No
9138,200501KF60604,124.0,0.0,Slight,10/09/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.533533,Newham,Newham,542900.0,183640.0,0.058884,E01003622,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,09:35,Urban,Fine no high winds,2005,No
9139,200501KF60605,406.0,13.0,Slight,17/09/2005,Saturday,1.0,Auto traffic signal,Roundabout,51.525808,Newham,Newham,543950.0,182810.0,0.073673,E01003535,2,3,0.0,0.0,Metropolitan Police,Dry,Roundabout,50,15:14,Urban,Fine no high winds,2005,No
9140,200501KF60606,109.0,0.0,Slight,19/09/2005,Monday,1.0,Give way or uncontrolled,Crossroads,51.544624,Newham,Newham,541320.0,184830.0,0.036596,E01003561,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:00,Urban,Fine no high winds,2005,No
9141,200501KF60607,0.0,0.0,Slight,09/09/2005,Friday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.530581,Newham,Newham,542490.0,183300.0,0.052839,E01003526,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:52,Urban,Fine no high winds,2005,No
9142,200501KF60608,109.0,165.0,Slight,15/09/2005,Thursday,2.0,Auto traffic signal,Crossroads,51.538326,Newham,Newham,541710.0,184140.0,0.041939,E01003565,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,2005,No
9143,200501KF60610,117.0,0.0,Slight,26/09/2005,Monday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.521405,Newham,Newham,542890.0,182290.0,0.058192,E01003540,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:00,Urban,Fine no high winds,2005,No
9144,200501KF60611,124.0,1011.0,Slight,23/06/2005,Thursday,1.0,Auto traffic signal,Roundabout,51.516056,Newham,Newham,539480.0,181600.0,0.008801,E01003503,1,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,14:15,Urban,Fine no high winds,2005,No
9145,200501KF60612,118.0,0.0,Slight,15/09/2005,Thursday,2.0,Give way or uncontrolled,T or staggered junction,51.547998,Newham,Newham,541480.0,185210.0,0.039055,E01003586,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:50,Urban,Fine no high winds,2005,No
9146,200501KF60614,124.0,0.0,Slight,17/09/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.533461,Newham,Newham,542830.0,183630.0,0.057871,E01003523,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:31,Urban,Fine no high winds,2005,No
9147,200501KF60615,124.0,406.0,Slight,19/09/2005,Monday,1.0,Give way or uncontrolled,Roundabout,51.536156,Barking and Dagenham,Barking and Dagenham,543540.0,183950.0,0.068231,E01000008,2,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,09:05,Urban,Fine no high winds,2005,No
9148,200501KF60616,112.0,1011.0,Slight,26/09/2005,Monday,2.0,Auto traffic signal,T or staggered junction,51.535036,Newham,Newham,539400.0,183710.0,0.008483,E01003633,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,18:30,Urban,Fine no high winds,2005,No
9149,200501KF60617,11.0,0.0,Slight,15/09/2005,Thursday,2.0,Give way or uncontrolled,T or staggered junction,51.539964,Newham,Newham,538730.0,184240.0,-0.000961,E01003620,1,2,0.0,0.0,Metropolitan Police,Wet or damp,One way street,30,13:00,Urban,Raining no high winds,2005,No
9150,200501KF60618,124.0,0.0,Slight,28/09/2005,Wednesday,2.0,Give way or uncontrolled,Crossroads,51.533754,Newham,Newham,543090.0,183670.0,0.061633,E01003622,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,07:50,Urban,Fine no high winds,2005,No
9151,200501KF60620,112.0,0.0,Slight,19/09/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.529749,Newham,Newham,540430.0,183150.0,0.023101,E01003595,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,08:40,Urban,Fine no high winds,2005,No
9152,200501KF60621,13.0,0.0,Slight,22/02/2005,Tuesday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.523651,Newham,Newham,543600.0,182560.0,0.068529,E01003536,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,17:30,Urban,Fine no high winds,2005,No
9153,200501KF60622,0.0,0.0,Slight,20/09/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.531554,Newham,Newham,540760.0,183360.0,0.027939,E01003592,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:01,Urban,Fine no high winds,2005,No
9154,200501KF60623,0.0,0.0,Slight,17/09/2005,Saturday,1.0,Give way or uncontrolled,Crossroads,51.522651,Newham,Newham,539700.0,182340.0,0.012263,E01003501,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:20,Urban,Fine no high winds,2005,No
9155,200501KF60624,0.0,118.0,Slight,17/09/2005,Saturday,1.0,Auto traffic signal,T or staggered junction,51.54703,Newham,Newham,541040.0,185090.0,0.032665,E01003567,1,3,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,15:15,Urban,Fine no high winds,2005,No
9156,200501KF60625,0.0,0.0,Slight,20/09/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.555723,Newham,Newham,542920.0,186110.0,0.060174,E01003576,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,18:23,Urban,Fine no high winds,2005,No
9157,200501KF60626,164.0,11.0,Slight,27/09/2005,Tuesday,2.0,Give way or uncontrolled,T or staggered junction,51.546308,Newham,Newham,539240.0,184960.0,0.006672,E01003549,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,16:30,Urban,Fine no high winds,2005,No
9158,200501KF60627,13.0,0.0,Slight,14/09/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.515027,Newham,Newham,539280.0,181480.0,0.005873,E01003497,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:46,Urban,Fine no high winds,2005,No
9159,200501KF60628,0.0,0.0,Slight,19/09/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.544965,Newham,Newham,539220.0,184810.0,0.006324,E01003559,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:52,Urban,Fine no high winds,2005,No
9160,200501KF60630,0.0,118.0,Serious,29/08/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.551836,Newham,Newham,542300.0,185660.0,0.051055,E01003591,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:25,Urban,Fine no high winds,2005,No
9161,200501KF60631,13.0,0.0,Serious,23/09/2005,Friday,1.0,Give way or uncontrolled,Slip road,51.519568,Newham,Newham,542690.0,182080.0,0.055226,E01003483,1,2,0.0,0.0,Metropolitan Police,Dry,Slip road,30,16:44,Urban,Fine no high winds,2005,No
9162,200501KF60632,0.0,0.0,Serious,22/09/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.548691,Newham,Newham,541940.0,185300.0,0.045721,E01003587,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,2005,No
9163,200501KF60633,13.0,0.0,Slight,23/09/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.523738,Newham,Newham,543610.0,182570.0,0.068677,E01003536,1,1,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,30,05:25,Urban,Fine no high winds,2005,No
9164,200501KF60634,1011.0,124.0,Slight,21/09/2005,Wednesday,1.0,Auto traffic signal,Roundabout,51.516166,Newham,Newham,539400.0,181610.0,0.007653,E01003497,1,2,0.0,5.0,Metropolitan Police,Dry,Roundabout,30,14:25,Urban,Fine no high winds,2005,No
9165,200501KF60635,117.0,117.0,Slight,22/08/2005,Monday,1.0,Auto traffic signal,Crossroads,51.538252,Newham,Newham,542360.0,184150.0,0.051309,E01003520,1,1,0.0,5.0,Metropolitan Police,Wet or damp,Single carriageway,30,15:15,Urban,Raining no high winds,2005,No
9166,200501KF60636,124.0,124.0,Slight,10/08/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.53192,Newham,Newham,542170.0,183440.0,0.048285,E01003525,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,23:00,Urban,Fine no high winds,2005,No
9167,200501KF60637,0.0,0.0,Slight,25/08/2005,Thursday,1.0,Give way or uncontrolled,Crossroads,51.525918,Newham,Newham,541380.0,182750.0,0.036627,E01003603,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,19:15,Urban,Fine no high winds,2005,No
9168,200501KF60638,13.0,13.0,Slight,26/08/2005,Friday,1.0,Give way or uncontrolled,Roundabout,51.523849,Newham,Newham,543880.0,182590.0,0.072574,E01003482,1,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,19:10,Urban,Fine no high winds,2005,No
9169,200501KF60639,11.0,164.0,Slight,21/09/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.546311,Newham,Newham,539230.0,184960.0,0.006528,E01003616,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:10,Urban,Fine no high winds,2005,No
9170,200501KF60640,117.0,0.0,Slight,10/09/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.528816,Newham,Newham,542720.0,183110.0,0.056075,E01003523,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,13:55,Urban,Fine no high winds,2005,No
9171,200501KF60642,115.0,0.0,Slight,29/09/2005,Thursday,1.0,Auto traffic signal,T or staggered junction,51.542535,Newham,Newham,537770.0,184500.0,-0.014693,E01003614,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:10,Urban,Fine no high winds,2005,No
9172,200501KF60643,114.0,0.0,Slight,25/09/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.55013,Newham,Newham,540500.0,185420.0,0.025014,E01003544,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,23:40,Urban,Fine no high winds,2005,No
9173,200501KF60645,124.0,0.0,Serious,07/09/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.533804,Newham,Newham,543250.0,183680.0,0.063942,E01003623,1,1,0.0,4.0,Metropolitan Police,Dry,Single carriageway,30,19:18,Urban,Fine no high winds,2005,No
9174,200501KF60646,0.0,165.0,Slight,28/09/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.536706,Newham,Newham,540280.0,183920.0,0.021246,E01003596,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:55,Urban,Fine no high winds,2005,No
9175,200501KF60647,0.0,112.0,Slight,29/09/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.550167,Newham,Newham,538530.0,185370.0,-0.003399,E01003614,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:12,Urban,Fine no high winds,2005,No
9176,200501KF60648,0.0,165.0,Slight,28/09/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.536778,Newham,Newham,541430.0,183960.0,0.037832,E01003566,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,07:58,Urban,Fine no high winds,2005,No
9177,200501KF60649,406.0,0.0,Slight,27/09/2005,Tuesday,1.0,Auto traffic signal,T or staggered junction,51.522504,Newham,Newham,543870.0,182440.0,0.072369,E01003482,2,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,40,20:01,Urban,Fine no high winds,2005,No
9178,200501KF60650,112.0,112.0,Slight,24/09/2005,Saturday,1.0,Auto traffic signal,Crossroads,51.54008,Newham,Newham,538990.0,184260.0,0.002792,E01003619,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,16:58,Urban,Fine no high winds,2005,No
9179,200501KF60651,11.0,12.0,Slight,11/09/2005,Sunday,1.0,Give way or uncontrolled,Slip road,51.529743,Tower Hamlets,Tower Hamlets,537900.0,183080.0,-0.013376,E01003613,2,1,0.0,0.0,Metropolitan Police,Wet or damp,Slip road,30,05:03,Urban,Raining no high winds,2005,No
